product_name,sugar_g,carbs_g,calories,sodium_mg,fat_g,age_group,bmi_category,diabetes_type,label
Indomie goreng,8.0,54.0,380.0,0.0,14.0,adult,normal,0,Caution
Indomie goreng,8.0,54.0,380.0,0.0,14.0,adult,overweight,0,Not Recommended
Indomie goreng,8.0,54.0,380.0,0.0,14.0,adult,normal,1,Not Recommended
Indomie goreng,8.0,54.0,380.0,0.0,14.0,adult,overweight,2,Not Recommended
Indomie goreng,8.0,54.0,380.0,0.0,14.0,elderly,normal,2,Not Recommended
Indomie goreng,8.0,54.0,380.0,0.0,14.0,child,normal,1,Not Recommended
Indomie goreng,8.0,54.0,380.0,0.0,14.0,child,normal,0,Caution
Nestle nestum,9.0,27.0,130.0,0.0,1.5,adult,normal,0,Recommended
Nestle nestum,9.0,27.0,130.0,0.0,1.5,adult,overweight,0,Recommended
Nestle nestum,9.0,27.0,130.0,0.0,1.5,adult,normal,1,Caution
Nestle nestum,9.0,27.0,130.0,0.0,1.5,adult,overweight,2,Caution
Nestle nestum,9.0,27.0,130.0,0.0,1.5,elderly,normal,2,Caution
Nestle nestum,9.0,27.0,130.0,0.0,1.5,child,normal,1,Caution
Nestle nestum,9.0,27.0,130.0,0.0,1.5,child,normal,0,Recommended
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,adult,normal,0,Caution
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,adult,overweight,0,Caution
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,adult,normal,1,Not Recommended
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,adult,overweight,2,Not Recommended
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,elderly,normal,2,Not Recommended
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,child,normal,1,Not Recommended
"Jagung nasi, mentah",0.0,79.5,357.0,2.0,0.5,child,normal,0,Caution
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,adult,normal,0,Caution
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,adult,overweight,0,Caution
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,adult,normal,1,Not Recommended
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,adult,overweight,2,Not Recommended
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,elderly,normal,2,Not Recommended
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,child,normal,1,Not Recommended
Indofood cap enak (kental manis),19.0,21.0,120.0,0.0,4.0,child,normal,0,Caution
Pastel,0.0,42.4,307.0,0.0,13.3,adult,normal,0,Caution
Pastel,0.0,42.4,307.0,0.0,13.3,adult,overweight,0,Caution
Pastel,0.0,42.4,307.0,0.0,13.3,adult,normal,1,Not Recommended
Pastel,0.0,42.4,307.0,0.0,13.3,adult,overweight,2,Not Recommended
Pastel,0.0,42.4,307.0,0.0,13.3,elderly,normal,2,Not Recommended
Pastel,0.0,42.4,307.0,0.0,13.3,child,normal,1,Not Recommended
Pastel,0.0,42.4,307.0,0.0,13.3,child,normal,0,Caution
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,adult,normal,0,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,adult,overweight,0,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,adult,normal,1,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,adult,overweight,2,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,elderly,normal,2,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,child,normal,1,Recommended
Momogi Bintang Coklat,0.0,6.0,50.0,20.0,3.0,child,normal,0,Recommended
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,adult,normal,0,Recommended
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,adult,overweight,0,Recommended
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,adult,normal,1,Caution
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,adult,overweight,2,Caution
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,elderly,normal,2,Caution
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,child,normal,1,Caution
King's Fisher sarden goreng balado,0.0,4.0,120.0,0.0,8.0,child,normal,0,Recommended
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,adult,normal,0,Recommended
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,adult,overweight,0,Recommended
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,adult,normal,1,Recommended
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,adult,overweight,2,Caution
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,elderly,normal,2,Caution
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,child,normal,1,Recommended
Kewpie Caesar,0.0,3.0,70.0,190.0,6.0,child,normal,0,Recommended
Getuk singkong,0.0,47.4,204.0,0.0,1.4,adult,normal,0,Caution
Getuk singkong,0.0,47.4,204.0,0.0,1.4,adult,overweight,0,Caution
Getuk singkong,0.0,47.4,204.0,0.0,1.4,adult,normal,1,Not Recommended
Getuk singkong,0.0,47.4,204.0,0.0,1.4,adult,overweight,2,Not Recommended
Getuk singkong,0.0,47.4,204.0,0.0,1.4,elderly,normal,2,Not Recommended
Getuk singkong,0.0,47.4,204.0,0.0,1.4,child,normal,1,Not Recommended
Getuk singkong,0.0,47.4,204.0,0.0,1.4,child,normal,0,Caution
Kenari banda,0.0,13.7,616.0,11.0,56.2,adult,normal,0,Caution
Kenari banda,0.0,13.7,616.0,11.0,56.2,adult,overweight,0,Caution
Kenari banda,0.0,13.7,616.0,11.0,56.2,adult,normal,1,Caution
Kenari banda,0.0,13.7,616.0,11.0,56.2,adult,overweight,2,Not Recommended
Kenari banda,0.0,13.7,616.0,11.0,56.2,elderly,normal,2,Not Recommended
Kenari banda,0.0,13.7,616.0,11.0,56.2,child,normal,1,Caution
Kenari banda,0.0,13.7,616.0,11.0,56.2,child,normal,0,Caution
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,adult,normal,0,Recommended
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,adult,overweight,0,Recommended
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,adult,normal,1,Caution
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,adult,overweight,2,Caution
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,elderly,normal,2,Caution
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,child,normal,1,Caution
"Anak sapi, daging, gemuk,segar",0.0,0.0,184.0,118.0,14.0,child,normal,0,Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,adult,normal,0,Caution
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,adult,overweight,0,Not Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,adult,normal,1,Not Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,adult,overweight,2,Not Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,elderly,normal,2,Not Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,child,normal,1,Not Recommended
Indomie ayam geprek,6.0,49.0,410.0,0.0,20.0,child,normal,0,Caution
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,adult,normal,0,Recommended
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,adult,overweight,0,Recommended
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,adult,normal,1,Caution
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,adult,overweight,2,Caution
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,elderly,normal,2,Caution
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,child,normal,1,Caution
Oncom kacang tanah pepes,0.0,13.7,132.0,0.0,3.8,child,normal,0,Recommended
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,adult,normal,0,Recommended
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,adult,overweight,0,Recommended
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,adult,normal,1,Caution
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,adult,overweight,2,Caution
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,elderly,normal,2,Caution
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,child,normal,1,Caution
"PT. Ultrajaya Milk Industry, Tbk",0.0,9.0,120.0,40.0,6.0,child,normal,0,Recommended
Putri hijau,0.0,37.2,189.0,0.0,2.1,adult,normal,0,Recommended
Putri hijau,0.0,37.2,189.0,0.0,2.1,adult,overweight,0,Recommended
Putri hijau,0.0,37.2,189.0,0.0,2.1,adult,normal,1,Caution
Putri hijau,0.0,37.2,189.0,0.0,2.1,adult,overweight,2,Caution
Putri hijau,0.0,37.2,189.0,0.0,2.1,elderly,normal,2,Caution
Putri hijau,0.0,37.2,189.0,0.0,2.1,child,normal,1,Caution
Putri hijau,0.0,37.2,189.0,0.0,2.1,child,normal,0,Recommended
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,adult,normal,0,Recommended
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,adult,overweight,0,Recommended
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,adult,normal,1,Caution
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,adult,overweight,2,Caution
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,elderly,normal,2,Caution
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,child,normal,1,Caution
Nestle Milo 3in1 Activ-Go (Malt),0.0,25.0,140.0,80.0,3.0,child,normal,0,Recommended
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,adult,normal,0,Caution
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,adult,overweight,0,Caution
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,adult,normal,1,Not Recommended
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,adult,overweight,2,Not Recommended
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,elderly,normal,2,Not Recommended
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,child,normal,1,Not Recommended
Tiwul Instan,0.0,76.5,395.0,377.0,8.5,child,normal,0,Caution
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,adult,normal,0,Recommended
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,adult,overweight,0,Recommended
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,adult,normal,1,Caution
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,adult,overweight,2,Caution
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,elderly,normal,2,Caution
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,child,normal,1,Caution
"Hofa / Ubi hutan, segar",0.0,29.5,127.0,3.0,0.5,child,normal,0,Recommended
Lanting getuk,0.0,80.4,422.0,0.0,10.8,adult,normal,0,Caution
Lanting getuk,0.0,80.4,422.0,0.0,10.8,adult,overweight,0,Caution
Lanting getuk,0.0,80.4,422.0,0.0,10.8,adult,normal,1,Not Recommended
Lanting getuk,0.0,80.4,422.0,0.0,10.8,adult,overweight,2,Not Recommended
Lanting getuk,0.0,80.4,422.0,0.0,10.8,elderly,normal,2,Not Recommended
Lanting getuk,0.0,80.4,422.0,0.0,10.8,child,normal,1,Not Recommended
Lanting getuk,0.0,80.4,422.0,0.0,10.8,child,normal,0,Caution
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,adult,normal,0,Recommended
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,adult,overweight,0,Recommended
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,adult,normal,1,Caution
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,adult,overweight,2,Caution
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,elderly,normal,2,Caution
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,child,normal,1,Caution
"Telur ayam ras / telor ayam ras , segar",0.0,0.7,154.0,142.0,10.8,child,normal,0,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,adult,normal,0,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,adult,overweight,0,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,adult,normal,1,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,adult,overweight,2,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,elderly,normal,2,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,child,normal,1,Recommended
"Daun Kenikir, segar",0.0,6.6,45.0,6.0,0.5,child,normal,0,Recommended
Oncom,0.0,22.6,187.0,0.0,6.0,adult,normal,0,Recommended
Oncom,0.0,22.6,187.0,0.0,6.0,adult,overweight,0,Recommended
Oncom,0.0,22.6,187.0,0.0,6.0,adult,normal,1,Caution
Oncom,0.0,22.6,187.0,0.0,6.0,adult,overweight,2,Caution
Oncom,0.0,22.6,187.0,0.0,6.0,elderly,normal,2,Caution
Oncom,0.0,22.6,187.0,0.0,6.0,child,normal,1,Caution
Oncom,0.0,22.6,187.0,0.0,6.0,child,normal,0,Recommended
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,adult,normal,0,Recommended
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,adult,overweight,0,Recommended
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,adult,normal,1,Recommended
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,adult,overweight,2,Caution
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,elderly,normal,2,Caution
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,child,normal,1,Recommended
"Gadung , ubi, segar",0.0,23.5,100.0,8.0,0.3,child,normal,0,Recommended
Nasi minyak,0.0,37.1,207.0,74.0,5.0,adult,normal,0,Caution
Nasi minyak,0.0,37.1,207.0,74.0,5.0,adult,overweight,0,Caution
Nasi minyak,0.0,37.1,207.0,74.0,5.0,adult,normal,1,Not Recommended
Nasi minyak,0.0,37.1,207.0,74.0,5.0,adult,overweight,2,Not Recommended
Nasi minyak,0.0,37.1,207.0,74.0,5.0,elderly,normal,2,Not Recommended
Nasi minyak,0.0,37.1,207.0,74.0,5.0,child,normal,1,Not Recommended
Nasi minyak,0.0,37.1,207.0,74.0,5.0,child,normal,0,Caution
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,adult,normal,0,Caution
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,adult,overweight,0,Caution
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,adult,normal,1,Not Recommended
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,adult,overweight,2,Not Recommended
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,elderly,normal,2,Not Recommended
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,child,normal,1,Not Recommended
Starbucks green tea frappuccino (whole milk),0.0,64.0,320.0,0.0,4.5,child,normal,0,Caution
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,adult,normal,0,Caution
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,adult,overweight,0,Caution
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,adult,normal,1,Not Recommended
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,adult,overweight,2,Not Recommended
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,elderly,normal,2,Not Recommended
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,child,normal,1,Not Recommended
Kue Kelepon,0.0,41.8,215.0,0.0,3.7,child,normal,0,Caution
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,adult,normal,0,Caution
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,adult,overweight,0,Caution
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,adult,normal,1,Not Recommended
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,adult,overweight,2,Not Recommended
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,elderly,normal,2,Not Recommended
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,child,normal,1,Not Recommended
ABC Selera pedas hot gulai chicken,1.0,34.0,270.0,0.0,12.0,child,normal,0,Caution
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,adult,normal,0,Recommended
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,adult,overweight,0,Recommended
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,adult,normal,1,Recommended
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,adult,overweight,2,Caution
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,elderly,normal,2,Caution
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,child,normal,1,Recommended
Royco sup krim jagung,4.0,11.0,70.0,380.0,2.0,child,normal,0,Recommended
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,adult,normal,0,Recommended
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,adult,overweight,0,Recommended
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,adult,normal,1,Recommended
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,adult,overweight,2,Caution
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,elderly,normal,2,Caution
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,child,normal,1,Recommended
BANGO Kecap Manis Light,8.0,10.0,40.0,140.0,0.0,child,normal,0,Recommended
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,adult,normal,0,Recommended
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,adult,overweight,0,Recommended
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,adult,normal,1,Caution
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,adult,overweight,2,Caution
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,elderly,normal,2,Caution
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,child,normal,1,Caution
Happy Tos Tortilla Chips,1.0,16.0,60.0,125.0,7.0,child,normal,0,Recommended
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,adult,normal,0,Caution
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,adult,overweight,0,Caution
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,adult,normal,1,Not Recommended
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,adult,overweight,2,Not Recommended
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,elderly,normal,2,Not Recommended
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,child,normal,1,Not Recommended
super bubur rasa ayam,0.0,32.0,170.0,840.0,3.0,child,normal,0,Caution
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,adult,normal,0,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,adult,overweight,0,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,adult,normal,1,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,adult,overweight,2,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,elderly,normal,2,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,child,normal,1,Not Recommended
Yoshinoya Veggie beef bowl (Large bowl),8.0,141.0,960.0,0.0,29.0,child,normal,0,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,adult,normal,0,Caution
Intip goreng,0.0,62.3,474.0,0.0,21.6,adult,overweight,0,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,adult,normal,1,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,adult,overweight,2,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,elderly,normal,2,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,child,normal,1,Not Recommended
Intip goreng,0.0,62.3,474.0,0.0,21.6,child,normal,0,Caution
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,adult,normal,0,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,adult,overweight,0,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,adult,normal,1,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,adult,overweight,2,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,elderly,normal,2,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,child,normal,1,Recommended
"Daun pohpohan, segar",0.0,6.9,37.0,0.0,0.8,child,normal,0,Recommended
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,adult,normal,0,Recommended
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,adult,overweight,0,Recommended
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,adult,normal,1,Caution
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,adult,overweight,2,Caution
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,elderly,normal,2,Caution
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,child,normal,1,Caution
Suki Rasa Ayam Kecap,1.0,13.0,100.0,240.0,4.0,child,normal,0,Recommended
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,adult,normal,0,Recommended
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,adult,overweight,0,Recommended
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,adult,normal,1,Caution
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,adult,overweight,2,Caution
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,elderly,normal,2,Caution
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,child,normal,1,Caution
"Soto betawi, masakan",0.0,11.5,135.0,0.0,8.8,child,normal,0,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,adult,normal,0,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,adult,overweight,0,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,adult,normal,1,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,adult,overweight,2,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,elderly,normal,2,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,child,normal,1,Recommended
"Selada air,segar",0.0,2.2,17.0,65.0,0.2,child,normal,0,Recommended
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,adult,normal,0,Caution
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,adult,overweight,0,Caution
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,adult,normal,1,Not Recommended
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,adult,overweight,2,Not Recommended
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,elderly,normal,2,Not Recommended
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,child,normal,1,Not Recommended
Mie Sedaap baso spesial,2.0,47.0,340.0,0.0,13.0,child,normal,0,Caution
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,adult,normal,0,Recommended
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,adult,overweight,0,Recommended
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,adult,normal,1,Caution
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,adult,overweight,2,Caution
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,elderly,normal,2,Caution
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,child,normal,1,Caution
Naraya melon seed,0.0,2.0,130.0,180.0,10.0,child,normal,0,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,adult,normal,0,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,adult,overweight,0,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,adult,normal,1,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,adult,overweight,2,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,elderly,normal,2,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,child,normal,1,Recommended
"Pepare ular, segar",0.0,3.9,19.0,130.0,0.1,child,normal,0,Recommended
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,adult,normal,0,Recommended
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,adult,overweight,0,Recommended
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,adult,normal,1,Caution
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,adult,overweight,2,Caution
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,elderly,normal,2,Caution
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,child,normal,1,Caution
"Kaburan, ubi, segar",0.0,32.2,133.0,10.0,0.2,child,normal,0,Recommended
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,adult,normal,0,Caution
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,adult,overweight,0,Caution
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,adult,normal,1,Not Recommended
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,adult,overweight,2,Not Recommended
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,elderly,normal,2,Not Recommended
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,child,normal,1,Not Recommended
You C1000 vitamin lemon,16.0,16.0,700.0,0.0,0.0,child,normal,0,Caution
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,adult,normal,0,Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,adult,overweight,0,Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,adult,normal,1,Not Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,adult,overweight,2,Not Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,elderly,normal,2,Not Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,child,normal,1,Not Recommended
Kopi Good day the original,13.0,16.0,90.0,0.0,2.5,child,normal,0,Caution
